igen, l1_best, l1_mean
153, 9.29795, 9.3319
154, 9.29795, 9.29795
155, 9.29795, 9.31001
156, 9.29795, 9.33128
157, 9.29795, 9.29802
158, 9.29795, 9.32151
159, 9.29795, 9.32357
160, 9.29795, 9.32517
161, 9.29795, 9.38149
162, 9.29795, 9.37906
163, 9.29795, 9.34228
164, 9.29795, 9.38775
165, 9.29795, 9.35041
166, 9.29795, 9.37164
167, 9.29795, 9.38279
168, 9.29795, 9.38978
169, 9.29795, 9.38075
170, 9.29795, 9.31735
171, 9.29795, 9.33625
172, 9.29795, 9.34538
173, 9.29795, 9.33322
174, 9.29795, 9.32372
175, 9.29795, 9.31368
176, 9.29795, 9.29811
177, 9.29795, 9.30284
178, 9.29795, 9.30848
179, 9.29795, 9.38111
180, 9.29795, 9.40934
181, 9.29795, 9.4728
182, 9.29795, 9.34728
183, 9.29795, 9.37388
184, 9.29795, 9.32924
185, 9.29795, 9.34739
186, 9.29795, 9.3349
187, 9.29795, 9.3717
188, 9.29795, 9.31137
189, 9.29795, 9.29795
190, 9.29795, 9.29795
191, 9.29795, 9.30177
192, 9.29795, 9.29796
193, 9.29795, 9.30909
194, 9.29795, 9.29796
195, 9.29795, 9.29795
196, 9.29795, 9.29795
197, 9.29795, 9.30018
198, 9.29795, 9.33035
199, 9.29795, 9.30825
200, 9.29795, 9.3013
201, 9.29795, 9.29795
202, 9.29795, 9.30437
203, 9.29795, 9.32441
204, 9.29795, 9.30262
205, 9.29795, 9.30698
206, 9.29795, 9.30467
207, 9.29795, 9.33544
208, 9.29795, 9.35294
209, 9.29795, 9.30445
210, 9.29795, 9.32992
211, 9.29795, 9.32457
212, 9.29795, 9.30898
213, 9.29795, 9.34046
214, 9.29795, 9.31226
215, 9.29795, 9.31696
216, 9.29795, 9.38015
217, 9.29795, 9.40545
218, 9.29795, 9.35709
219, 9.29795, 9.34864
220, 9.29795, 9.31187
221, 9.29795, 9.30302
222, 9.29795, 9.29795
223, 9.29795, 9.29795
224, 9.29795, 9.30546
225, 9.29795, 9.30054
226, 9.29795, 9.30107
227, 9.29795, 9.298
228, 9.29795, 9.3103
229, 9.29795, 9.30597
230, 9.29795, 9.30807
231, 9.29795, 9.30759
232, 9.29795, 9.32398
233, 9.29795, 9.3197
234, 9.29795, 9.29809
235, 9.29795, 9.29795
236, 9.29795, 9.29795
237, 9.29795, 9.3247
238, 9.29795, 9.38895
239, 9.29795, 9.30825
240, 9.29795, 9.30738
241, 9.29795, 9.31487
242, 9.29795, 9.39555
243, 9.29795, 9.37717
244, 9.29795, 9.33396
245, 9.29795, 9.32568
246, 9.29795, 9.29795
247, 9.29795, 9.31469
248, 9.29795, 9.32405
249, 9.29795, 9.29795
250, 9.29795, 9.29795
