igen, l1_best, l1_mean
181, 9.29795, 9.29795
182, 9.29795, 9.30039
183, 9.29795, 9.31498
184, 9.29795, 9.33773
185, 9.29795, 9.35255
186, 9.29795, 9.32524
187, 9.29795, 9.32993
188, 9.29795, 9.31032
189, 9.29795, 9.35091
190, 9.29795, 9.34494
191, 9.29795, 9.32327
192, 9.29795, 9.3032
193, 9.29795, 9.29795
194, 9.29795, 9.29865
195, 9.29795, 9.333
196, 9.29795, 9.29795
197, 9.29795, 9.30433
198, 9.29795, 9.30433
199, 9.29795, 9.30375
200, 9.29795, 9.29795
201, 9.29795, 9.32544
202, 9.29795, 9.33161
203, 9.29795, 9.30181
204, 9.29795, 9.30154
205, 9.29795, 9.32678
206, 9.29795, 9.3539
207, 9.29795, 9.33579
208, 9.29795, 9.33714
209, 9.29795, 9.29795
210, 9.29795, 9.30171
211, 9.29795, 9.29976
212, 9.29795, 9.29802
213, 9.29795, 9.31403
214, 9.29795, 9.32703
215, 9.29795, 9.32123
216, 9.29795, 9.366
217, 9.29795, 9.33173
218, 9.29795, 9.30248
219, 9.29795, 9.35793
220, 9.29795, 9.31399
221, 9.29795, 9.32445
222, 9.29795, 9.31694
223, 9.29795, 9.32267
224, 9.29795, 9.3226
225, 9.29795, 9.30488
226, 9.29795, 9.30468
227, 9.29795, 9.33885
228, 9.29795, 9.38814
229, 9.29795, 9.41378
230, 9.29795, 9.32718
231, 9.29795, 9.31878
232, 9.29795, 9.30065
233, 9.29795, 9.30747
234, 9.29795, 9.3059
235, 9.29795, 9.29795
236, 9.29795, 9.31663
237, 9.29795, 9.29851
238, 9.29795, 9.32509
239, 9.29795, 9.31806
240, 9.29795, 9.326
241, 9.29795, 9.36699
242, 9.29795, 9.43546
243, 9.29795, 9.34141
244, 9.29795, 9.30973
245, 9.29795, 9.33481
246, 9.29795, 9.33357
247, 9.29795, 9.31649
248, 9.29795, 9.33954
249, 9.29795, 9.40961
250, 9.29795, 9.39166
